"","pays1","pays2","dist"
"28612","Isle of Man","Israel",3899.41221798264
"28613","Isle of Man","Gaza Strip",3972.13804691817
"28614","Isle of Man","Saudi Arabia",4135.78400151958
"28615","Isle of Man","Yemen",5761.97365447282
"28616","Isle of Man","Qatar",5473.37572568539
"28617","Isle of Man","Kuwait",4889.16158663038
"28618","Isle of Man","Neutral Zone",4802.2031654985
"28619","Isle of Man","Vislinskiy Zaliv",1527.53542948199
"28620","Isle of Man","Lake Albert",6610.49635516156
"28621","Isle of Man","Lake Tanganyika",7085.41266995166
"28622","Isle of Man","Lake Kariba",8433.14548853334
"28623","Isle of Man","Lake Victoria",6874.85030099071
"28624","Isle of Man","Oman",5902.10017849477
"28625","Isle of Man","United Arab Emirates",5602.84737853033
"28626","Isle of Man","Great Bitter Lake",3949.64644311654
"28627","Isle of Man","West Bank",3933.08052630358
"28628","Isle of Man","Australia",13783.0882367919
"28629","Isle of Man","Papua New Guinea",13457.1599471158
"28630","Isle of Man","Saint-Barthelemy",6339.58781344874
"28631","Isle of Man","Cuba",6867.00051188407
"28632","Isle of Man","Antarctica",13782.3943006094
"28633","Isle of Man","Lesotho",9691.48745050169
"28634","Isle of Man","Lake Fjerritslev",892.623496263087
"28635","Isle of Man","Anguilla",6337.63921862521
"28636","Isle of Man","Nauru",13969.4298668371
"28637","Isle of Man","Saint Kitts",6384.57462439142
"28638","Isle of Man","Montserrat",6397.05020079738
"28639","Isle of Man","Greenland",1964.73015040277
"28640","Isle of Man","Sardinia",1759.56262444487
"28641","Isle of Man","Iceland",1289.00464165235
"28642","Isle of Man","Sicily",2230.87493667947
"28643","Isle of Man","Sonsorol Island",12261.059030249
"28644","Isle of Man","Maug Island",11263.5565734848
"28645","Isle of Man","Saint Eustatius",6383.52726180685
"28646","Isle of Man","Brunei",11366.9228988162
"28647","Isle of Man","Dominican Republic",6628.54407642575
"28648","Isle of Man","Haiti",6768.91216264019
"28649","Isle of Man","Ireland",103.213925985592
"28650","Isle of Man","Nevis",6387.77473877516
"28651","Isle of Man","Madagascar",8890.28346864639
"28652","Isle of Man","San Marino",1674.52095063827
"28653","Isle of Man","Sin Cowe Island",10900.600844651
"28654","Isle of Man","Tobago",6789.34327045369
"28655","Isle of Man","Barbados",6555.90009707179
"28656","Isle of Man","Bahrain",5419.47370931711
"28657","Isle of Man","Grenada",6774.55675940838
"28658","Isle of Man","Jamaica",7230.75445898511
"28659","Isle of Man","Sri Lanka",8757.08927617815
"28660","Isle of Man","Barbuda",6297.70447599649
"28661","Isle of Man","Puerto Rico",6484.20685547032
"28662","Isle of Man","Cyprus",3555.189929293
"28663","Isle of Man","Trinidad",6870.60074944564
"28664","Isle of Man","Saint Lucia",6571.079582853
"28665","Isle of Man","Mauritius",10125.7231895992
"28666","Isle of Man","Saint Vincent",6642.66844361206
"28667","Isle of Man","Spratly Island",10990.146894869
"28668","Isle of Man","Dominica",6457.60576273672
"28669","Isle of Man","Antigua",6341.9270869482
"28670","Isle of Man","Bonaire",7190.01545915001
"28671","Isle of Man","Aruba",7268.0012179216
"28672","Isle of Man","Martinique",6510.28304217458
"28673","Isle of Man","Isle of Wight",431.791097619134
"28674","Isle of Man","Saint-Martin",6344.06481316647
"28675","Isle of Man","Curacao",7232.05643977637
"28676","Saint Eustatius","Canada",2895.62041431507
"28677","Saint Eustatius","South Africa",9943.18210077641
"28678","Saint Eustatius","Denmark",7248.60687356749
"28679","Saint Eustatius","USSR",7963.64748655171
"28680","Saint Eustatius","Pakistan",12037.7895870374
"28681","Saint Eustatius","Aral Sea",10874.317652445
"28682","Saint Eustatius","Italy",7054.87593540204
"28683","Saint Eustatius","Nicaragua",2195.68423700999
"28684","Saint Eustatius","Netherlands",6898.96407555735
"28685","Saint Eustatius","Caspian Sea",10145.0216252373
"28686","Saint Eustatius","Mexico",2572.2620003067
"28687","Saint Eustatius","Iraq",10001.930655938
"28688","Saint Eustatius","Lake Malawi",11059.26867298
"28689","Saint Eustatius","Ethiopia",10384.5699995746
"28690","Saint Eustatius","USA",2000.90191971287
"28691","Saint Eustatius","Mongolia",12077.1799671428
"28692","Saint Eustatius","Switzerland",7019.00600993703
"28693","Saint Eustatius","Cambodia",16175.5196805198
"28694","Saint Eustatius","France",6248.07908447453
"28695","Saint Eustatius","Guatemala",2699.7992143826
"28696","Saint Eustatius","Belize",2661.48268359283
"28697","Saint Eustatius","Honduras",2173.05201347313
"28698","Saint Eustatius","El Salvador",2680.92915272231
"28699","Saint Eustatius","Costa Rica",2323.68960038142
"28700","Saint Eustatius","Panama",1839.78432303546
"28701","Saint Eustatius","Colombia",1073.28886493998
"28702","Saint Eustatius","Ecuador",2405.07693416516
"28703","Saint Eustatius","Peru",2364.36506368558
"28704","Saint Eustatius","Brazil",1389.90689508761
"28705","Saint Eustatius","Bolivia",3013.62606211138
"28706","Saint Eustatius","Chile",3931.10276476921
"28707","Saint Eustatius","Argentina",4353.13721117576
"28708","Saint Eustatius","Paraguay",4103.84288437988
"28709","Saint Eustatius","Uruguay",5298.54687960003
"28710","Saint Eustatius","Guyana",1061.11843666617
"28711","Saint Eustatius","Suriname",1432.24328015029
"28712","Saint Eustatius","French Guiana",1628.83071911152
"28713","Saint Eustatius","Venezuela",763.575680260762
"28714","Saint Eustatius","Lake Titicaca",3705.64404297913
"28715","Saint Eustatius","Romania",8136.22977451085
"28716","Saint Eustatius","Iran",10186.8521211912
"28717","Saint Eustatius","Turkey",8713.04107049032
"28718","Saint Eustatius","Afghanistan",11708.0921138922
"28719","Saint Eustatius","China",12077.1799671428
"28720","Saint Eustatius","India",12668.9007750107
"28721","Saint Eustatius","Myanmar",14506.806802427
"28722","Saint Eustatius","Nepal",13485.6546468413
"28723","Saint Eustatius","Bhutan",14165.109957631
"28724","Saint Eustatius","Bangladesh",14244.2903009159
"28725","Saint Eustatius","Thailand",15402.1557358316
"28726","Saint Eustatius","Laos",15284.8316484883
"28727","Saint Eustatius","Vietnam",15305.2899149247
"28728","Saint Eustatius","North Korea",13182.139126621
"28729","Saint Eustatius","Hungary",7784.07249686665
"28730","Saint Eustatius","Czechoslovakia",7487.63973217223
"28731","Saint Eustatius","Poland",7617.72436135933
"28732","Saint Eustatius","South Korea",13680.8885084947
"28733","Saint Eustatius","Lake Pasvikelv",8282.41385318322
"28734","Saint Eustatius","Bulgaria",8313.35654548057
"28735","Saint Eustatius","Yugoslavia",7604.1247928292
"28736","Saint Eustatius","Greece",8213.75949682486
"28737","Saint Eustatius","Albania",8102.55050050675
"28738","Saint Eustatius","Austria",7283.20694474632
"28739","Saint Eustatius","Lacul Greaca",8601.88047594729
"28740","Saint Eustatius","Germany",7063.53552166392
"28741","Saint Eustatius","Luxembourg",7017.3263743919
"28742","Saint Eustatius","Belgium",6803.52275041665
"28743","Saint Eustatius","Liechtenstein",7278.7259147341
"28744","Saint Eustatius","Portugal",5672.24669448257
"28745","Saint Eustatius","Spain",5770.13326346989
"28746","Saint Eustatius","Andorra",6630.32277162465
"28747","Saint Eustatius","Monaco",7114.40796729541
"28748","Saint Eustatius","Norway",7125.09230372695
"28749","Saint Eustatius","Finland",7939.80771268764
"28750","Saint Eustatius","Sweden",7444.05572012014
"28751","Saint Eustatius","Egypt",8838.02222339188
"28752","Saint Eustatius","Libya",7401.08401516202
"28753","Saint Eustatius","Sudan",9079.8994002817
"28754","Saint Eustatius","Chad",8074.24898272197
"28755","Saint Eustatius","Tunisia",7167.86055476435
"28756","Saint Eustatius","Algeria",5650.87166309368
"28757","Saint Eustatius","Mali",5429.64256118124
"28758","Saint Eustatius","Mauritania",4844.55368512389
"28759","Saint Eustatius","Morocco",5206.57027726974
"28760","Saint Eustatius","Western Sahara",4827.46161503825
"28761","Saint Eustatius","Senegal",4866.91656734519
"28762","Saint Eustatius","Gambia",4984.01461034884
"28763","Saint Eustatius","Guinea-Bissau",5052.46932527988
"28764","Saint Eustatius","Guinea",5241.46330907694
"28765","Saint Eustatius","Ivory Coast",5967.88779037338
"28766","Saint Eustatius","Liberia",5702.96457763559
"28767","Saint Eustatius","Sierra Leone",5446.8450298793
"28768","Saint Eustatius","Ghana",6504.05614616713
"28769","Saint Eustatius","Burkina Faso",6210.00089739988
"28770","Saint Eustatius","Niger",6729.6915333379
"28771","Saint Eustatius","Benin",6901.88595748218
"28772","Saint Eustatius","Togo",6785.78493364448
"28773","Saint Eustatius","Nigeria",7177.08508306143
"28774","Saint Eustatius","Cameroon",7896.68757180411
"28775","Saint Eustatius","Central African Republic",8499.29836632836
"28776","Saint Eustatius","Zaire",8647.92281680021
"28777","Saint Eustatius","Congo",8482.33514290437
"28778","Saint Eustatius","Gabon",8102.49957718393
"28779","Saint Eustatius","Uganda",10302.384478961
"28780","Saint Eustatius","Rwanda",10317.7020369606
"28781","Saint Eustatius","Zambia",9920.3055851794
"28782","Saint Eustatius","Angola",8669.73309189782
"28783","Saint Eustatius","Burundi",10317.7020369606
"28784","Saint Eustatius","Namibia",9040.62220472772
"28785","Saint Eustatius","Botswana",10000.8283239555
"28786","Saint Eustatius","Mozambique",10832.58192608
"28787","Saint Eustatius","Swaziland",11227.9349087913
"28788","Saint Eustatius","Zimbabwe",10414.3583162059
"28789","Saint Eustatius","Malawi",10971.3987013514
"28790","Saint Eustatius","Tanzania",10443.5956377242
"28791","Saint Eustatius","Kenya",10612.6205260086
"28792","Saint Eustatius","Somalia",11298.8907187856
"28793","Saint Eustatius","Djibouti",11179.9932077617
"28794","Saint Eustatius","Syria",9685.49966122698
"28795","Saint Eustatius","Lebanon",9723.80127677365
"28796","Saint Eustatius","Jordan",9777.92293962836
"28797","Saint Eustatius","Israel",9682.52143007297
"28798","Saint Eustatius","Gaza Strip",9674.23245502322
"28799","Saint Eustatius","Saudi Arabia",9812.49909390662
"28800","Saint Eustatius","Yemen",11074.1758831381
"28801","Saint Eustatius","Qatar",11420.7875094925
"28802","Saint Eustatius","Kuwait",10866.4972186173
"28803","Saint Eustatius","Neutral Zone",10700.0047794771
"28804","Saint Eustatius","Vislinskiy Zaliv",7940.71756901424
"28805","Saint Eustatius","Lake Albert",10340.2151569282
"28806","Saint Eustatius","Lake Tanganyika",10357.6560566433
"28807","Saint Eustatius","Lake Kariba",10597.771090095
"28808","Saint Eustatius","Lake Victoria",10559.2552596214
"28809","Saint Eustatius","Oman",11849.2618750718
"28810","Saint Eustatius","United Arab Emirates",11495.0201480936
"28811","Saint Eustatius","Great Bitter Lake",9536.49876236426
"28812","Saint Eustatius","West Bank",9709.99855752489
"28813","Saint Eustatius","Australia",16097.2406667713
"28814","Saint Eustatius","Papua New Guinea",16344.2714483837
"28815","Saint Eustatius","Saint-Barthelemy",48.5102838208024
"28816","Saint Eustatius","Cuba",1214.27700235487
"28817","Saint Eustatius","Antarctica",8970.77336937244
"28818","Saint Eustatius","Lesotho",10949.6587023611
"28819","Saint Eustatius","Lake Fjerritslev",7303.00045335352
"28820","Saint Eustatius","Anguilla",76.7250880340897
"28821","Saint Eustatius","Nauru",14257.2397131994
"28822","Saint Eustatius","Saint Kitts",16.7784508123226
"28823","Saint Eustatius","Montserrat",110.646674356272
"28824","Saint Eustatius","Greenland",4935.61850349097
"28825","Saint Eustatius","Sardinia",7198.53048855236
"28826","Saint Eustatius","Iceland",5993.55221675589
"28827","Saint Eustatius","Sicily",7573.93734861424
"28828","Saint Eustatius","Sonsorol Island",16988.4120734071
"28829","Saint Eustatius","Maug Island",14843.8293800776
"28830","Saint Eustatius","Isle of Man",6383.52726180685
"28831","Saint Eustatius","Brunei",17517.5410048001
"28832","Saint Eustatius","Dominican Republic",584.692268605477
"28833","Saint Eustatius","Haiti",937.057090003121
"28834","Saint Eustatius","Ireland",5951.21778763122
"28835","Saint Eustatius","Nevis",50.7871285077484
"28836","Saint Eustatius","Madagascar",12348.8738394023
"28837","Saint Eustatius","San Marino",7517.22798291683
"28838","Saint Eustatius","Sin Cowe Island",16980.680924302
"28839","Saint Eustatius","Tobago",728.01535602708
"28840","Saint Eustatius","Barbados",595.949165797093
"28841","Saint Eustatius","Bahrain",11356.4774102475
"28842","Saint Eustatius","Grenada",600.202435671277
"28843","Saint Eustatius","Jamaica",1448.85270469073
"28844","Saint Eustatius","Sri Lanka",14949.0196614012
"28845","Saint Eustatius","Barbuda",117.814445548402
"28846","Saint Eustatius","Puerto Rico",296.551682620932
"28847","Saint Eustatius","Cyprus",9379.29504611963
"28848","Saint Eustatius","Trinidad",764.783614702345
"28849","Saint Eustatius","Saint Lucia",437.937469902128
"28850","Saint Eustatius","Mauritius",13775.8099727446
"28851","Saint Eustatius","Saint Vincent",493.239893917081
"28852","Saint Eustatius","Spratly Island",17161.9410977686
"28853","Saint Eustatius","Dominica",260.954420816084
"28854","Saint Eustatius","Antigua",125.933835959649
"28855","Saint Eustatius","Bonaire",817.578205153242
"28856","Saint Eustatius","Aruba",932.999730075548
"28857","Saint Eustatius","Martinique",347.238641311917
"28858","Saint Eustatius","Isle of Wight",6512.19043540887
"28859","Saint Eustatius","Saint-Martin",61.1637117186932
"28860","Saint Eustatius","Curacao",872.898386719944
"28861","Brunei","Canada",10026.7546875033
"28862","Brunei","South Africa",9371.02975729891
"28863","Brunei","Denmark",10378.5739645876
"28864","Brunei","USSR",4458.64132261191
"28865","Brunei","Pakistan",5051.40152646866
"28866","Brunei","Aral Sea",6753.22683861193
"28867","Brunei","Italy",10159.4632501536
"28868","Brunei","Nicaragua",16832.5717817855
"28869","Brunei","Netherlands",10706.1397611551
"28870","Brunei","Caspian Sea",7062.02875173868
"28871","Brunei","Mexico",13134.5315182366
"28872","Brunei","Iraq",7406.71486126597
"28873","Brunei","Lake Malawi",8938.7451068336
"28874","Brunei","Ethiopia",7364.78996136473
"28875","Brunei","USA",11761.2488168606
"28876","Brunei","Mongolia",4209.86645819817
"28877","Brunei","Switzerland",10662.8213428317
"28878","Brunei","Cambodia",1106.36665870782
"28879","Brunei","France",10797.6793573392
"28880","Brunei","Guatemala",16219.7833892983
"28881","Brunei","Belize",16356.2677950699
"28882","Brunei","Honduras",16588.3771379484
"28883","Brunei","El Salvador",16568.3757131416
"28884","Brunei","Costa Rica",17129.4472989821
"28885","Brunei","Panama",17501.9903752211
"28886","Brunei","Colombia",17965.3405580185
"28887","Brunei","Ecuador",18230.8759591381
"28888","Brunei","Peru",18223.4041686317
"28889","Brunei","Brazil",16495.8941561786
"28890","Brunei","Bolivia",17908.8322572346
"28891","Brunei","Chile",14460.293947438
"28892","Brunei","Argentina",14635.1036833906
"28893","Brunei","Paraguay",17231.3546028665
"28894","Brunei","Uruguay",16438.5908597987
"28895","Brunei","Guyana",18426.3294954776
"28896","Brunei","Suriname",18275.160346534
"28897","Brunei","French Guiana",18181.0747371747
"28898","Brunei","Venezuela",18025.4093988556
"28899","Brunei","Lake Titicaca",18576.1867075001
"28900","Brunei","Romania",9211.53076133108
"28901","Brunei","Iran",5928.30704290193
"28902","Brunei","Turkey",7870.54256647884
"28903","Brunei","Afghanistan",5405.0622304341
"28904","Brunei","China",1785.32710217404
"28905","Brunei","India",2990.42624735899
"28906","Brunei","Myanmar",1787.81167338539
"28907","Brunei","Nepal",3674.26334069039
"28908","Brunei","Bhutan",3398.51600730876
"28909","Brunei","Bangladesh",2972.80532838674
"28910","Brunei","Thailand",1341.45253035985
"28911","Brunei","Laos",1347.03352915536
"28912","Brunei","Vietnam",974.135628547215
"28913","Brunei","North Korea",3788.21945104611
"28914","Brunei","Hungary",9718.56150187619
"28915","Brunei","Czechoslovakia",9734.05004935103
"28916","Brunei","Poland",9610.35856881509
"28917","Brunei","South Korea",3494.14143853603
"28918","Brunei","Lake Pasvikelv",9316.95212964358
"28919","Brunei","Bulgaria",9295.52791317536
"28920","Brunei","Yugoslavia",9754.77795089898
"28921","Brunei","Greece",9463.5909597383
"28922","Brunei","Albania",9938.53791817061
"28923","Brunei","Austria",10151.594332006
"28924","Brunei","Lacul Greaca",9497.02099346236
"28925","Brunei","Germany",10256.9418313892
"28926","Brunei","Luxembourg",10865.2332196634
"28927","Brunei","Belgium",10865.1808924661
"28928","Brunei","Liechtenstein",10721.4125513469
"28929","Brunei","Portugal",12111.5959437492
"28930","Brunei","Spain",11353.9035668743
"28931","Brunei","Andorra",11461.5644712578
"28932","Brunei","Monaco",10978.4667729038
"28933","Brunei","Norway",9259.69395791018
"28934","Brunei","Finland",9167.63130447747
"28935","Brunei","Sweden",9532.72363868365
"28936","Brunei","Egypt",8635.34423469672
"28937","Brunei","Libya",9676.93572905776
"28938","Brunei","Sudan",8347.24460339534
"28939","Brunei","Chad",9856.59725947674
"28940","Brunei","Tunisia",10853.3616933143
"28941","Brunei","Algeria",11040.4250600872
"28942","Brunei","Mali",11917.599945875
"28943","Brunei","Mauritania",12661.0047802111
"28944","Brunei","Morocco",12056.496515506
"28945","Brunei","Western Sahara",12926.3346031198
"28946","Brunei","Senegal",13714.9131279642
"28947","Brunei","Gambia",13944.8563064476
"28948","Brunei","Guinea-Bissau",13977.4568903211
"28949","Brunei","Guinea",13410.6475870939
"28950","Brunei","Ivory Coast",12857.4606413366
"28951","Brunei","Liberia",13435.457513751
"28952","Brunei","Sierra Leone",13691.6256699786
"28953","Brunei","Ghana",12484.5559737451
"28954","Brunei","Burkina Faso",12258.797774897
"28955","Brunei","Niger",10688.5586521607
"28956","Brunei","Benin",12127.4964659451
"28957","Brunei","Togo",12415.993527305
"28958","Brunei","Nigeria",10931.2336531884
"28959","Brunei","Cameroon",10848.0815897992
"28960","Brunei","Central African Republic",9602.10592518837
"28961","Brunei","Zaire",9202.02934393334
"28962","Brunei","Congo",10592.8248367463
"28963","Brunei","Gabon",11099.3363212254
"28964","Brunei","Uganda",8791.80139391885
"28965","Brunei","Rwanda",9304.89091321361
"28966","Brunei","Zambia",9090.23263669281
"28967","Brunei","Angola",10124.2933975302
"28968","Brunei","Burundi",9298.17691004963
"28969","Brunei","Namibia",10045.8909835609
"28970","Brunei","Botswana",9668.65913066363
"28971","Brunei","Mozambique",8329.54788547942
"28972","Brunei","Swaziland",9446.19637431585
"28973","Brunei","Zimbabwe",9240.361565339
"28974","Brunei","Malawi",8883.8183042542
"28975","Brunei","Tanzania",8351.42911221692
"28976","Brunei","Kenya",8009.12454073067
"28977","Brunei","Somalia",6965.76224727542
"28978","Brunei","Djibouti",7814.06984346294
"28979","Brunei","Syria",8084.19644314006
"28980","Brunei","Lebanon",8604.00229914325
"28981","Brunei","Jordan",8312.97304971322
"28982","Brunei","Israel",8660.34250788707
"28983","Brunei","Gaza Strip",8760.68741274038
"28984","Brunei","Saudi Arabia",6572.69985620468
"28985","Brunei","Yemen",6780.55232773177
"28986","Brunei","Qatar",7037.65959650932
"28987","Brunei","Kuwait",7395.96928637492
"28988","Brunei","Neutral Zone",7585.37055075678
"28989","Brunei","Vislinskiy Zaliv",9834.39283619175
"28990","Brunei","Lake Albert",9192.46079509397
"28991","Brunei","Lake Tanganyika",9337.12790313406
"28992","Brunei","Lake Kariba",9647.28743577204
"28993","Brunei","Lake Victoria",8870.6347886719
"28994","Brunei","Oman",6158.43439175078
"28995","Brunei","United Arab Emirates",6568.52915802932
"28996","Brunei","Great Bitter Lake",8942.53088788619
"28997","Brunei","West Bank",8662.94927472533
"28998","Brunei","Australia",2385.39409047307
"28999","Brunei","Papua New Guinea",3006.47581448574
"29000","Brunei","Saint-Barthelemy",17469.2164602272
"29001","Brunei","Cuba",16328.6412957288
"29002","Brunei","Antarctica",7737.78087983047
"29003","Brunei","Lesotho",9745.51315440186
"29004","Brunei","Lake Fjerritslev",10474.0322002114
"29005","Brunei","Anguilla",17446.0296312334
"29006","Brunei","Nauru",5803.13506586934
"29007","Brunei","Saint Kitts",17527.0968890823
"29008","Brunei","Montserrat",17584.2880467525
"29009","Brunei","Greenland",10024.2655981606
"29010","Brunei","Sardinia",10894.4985793563
"29011","Brunei","Iceland",11134.8417061526
"29012","Brunei","Sicily",10432.5539814334
"29013","Brunei","Sonsorol Island",1907.45150731998
"29014","Brunei","Maug Island",3677.9137960896
"29015","Brunei","Isle of Man",11366.9228988162
"29016","Brunei","Saint Eustatius",17517.5410048001
"29017","Brunei","Dominican Republic",17185.79402011
"29018","Brunei","Haiti",17125.9377639097
"29019","Brunei","Ireland",11504.8476839986
"29020","Brunei","Nevis",17547.068088631
"29021","Brunei","Madagascar",7376.72846090295
"29022","Brunei","San Marino",10584.5473708361
"29023","Brunei","Sin Cowe Island",536.681586732832
"29024","Brunei","Tobago",18144.3919055583
"29025","Brunei","Barbados",17913.0733797926
"29026","Brunei","Bahrain",7150.48478544806
"29027","Brunei","Grenada",18075.5770177728
"29028","Brunei","Jamaica",17058.6929433237
"29029","Brunei","Sri Lanka",3587.37938758122
"29030","Brunei","Barbuda",17483.1650820067
"29031","Brunei","Puerto Rico",17418.3806549278
"29032","Brunei","Cyprus",8766.12937997302
"29033","Brunei","Trinidad",18215.0138656575
"29034","Brunei","Saint Lucia",17868.452396544
"29035","Brunei","Mauritius",6734.93823862298
"29036","Brunei","Saint Vincent",17940.8774168041
"29037","Brunei","Spratly Island",385.038149959433
"29038","Brunei","Dominica",17702.5474285455
"29039","Brunei","Antigua",17540.1137678429
"29040","Brunei","Bonaire",18066.402783538
"29041","Brunei","Aruba",17989.6570477953
"29042","Brunei","Martinique",17781.2006772683
"29043","Brunei","Isle of Wight",11338.2593174698
"29044","Brunei","Saint-Martin",17456.3576227997
"29045","Brunei","Curacao",18040.4378563733
"29046","Dominican Republic","Canada",2683.6596066345
"29047","Dominican Republic","South Africa",10498.0122468411
"29048","Dominican Republic","Denmark",7473.19167848588
"29049","Dominican Republic","USSR",8211.04250593377
"29050","Dominican Republic","Pakistan",12387.7702761785
"29051","Dominican Republic","Aral Sea",11099.3687806547
"29052","Dominican Republic","Italy",7407.4665292877
"29053","Dominican Republic","Nicaragua",1303.47655593962
"29054","Dominican Republic","Netherlands",7182.13881361737
"29055","Dominican Republic","Caspian Sea",10429.0133738132
"29056","Dominican Republic","Mexico",1613.63127453119
"29057","Dominican Republic","Iraq",10401.330771548
"29058","Dominican Republic","Lake Malawi",11642.0193335805
"29059","Dominican Republic","Ethiopia",10927.4389894061
"29060","Dominican Republic","USA",1093.66250685965
"29061","Dominican Republic","Mongolia",11992.2610813443
"29062","Dominican Republic","Switzerland",7361.27315552198
"29063","Dominican Republic","Cambodia",16196.9544112264
"29064","Dominican Republic","France",6566.17065738353
"29065","Dominican Republic","Guatemala",1796.53168316858
"29066","Dominican Republic","Belize",1726.34501390157
"29067","Dominican Republic","Honduras",1279.16987031985
"29068","Dominican Republic","El Salvador",1788.08185354404
"29069","Dominican Republic","Costa Rica",1508.56510815772
"29070","Dominican Republic","Panama",1181.47922858827
"29071","Dominican Republic","Colombia",583.376356724263
"29072","Dominican Republic","Ecuador",1974.7436406447
"29073","Dominican Republic","Peru",2016.53091988306
"29074","Dominican Republic","Brazil",1623.82840144687
"29075","Dominican Republic","Bolivia",3094.0528003384
"29076","Dominican Republic","Chile",3891.79992503321
"29077","Dominican Republic","Argentina",4396.42465754873
"29078","Dominican Republic","Paraguay",4257.48840821811
"29079","Dominican Republic","Uruguay",5493.21373986385
"29080","Dominican Republic","Guyana",1447.47947637938
"29081","Dominican Republic","Suriname",1855.65174890786
"29082","Dominican Republic","French Guiana",2107.83289496769
"29083","Dominican Republic","Venezuela",644.619644249696
"29084","Dominican Republic","Lake Titicaca",3652.77531687771
"29085","Dominican Republic","Romania",8473.50999661835
"29086","Dominican Republic","Iran",10529.0669097321
"29087","Dominican Republic","Turkey",9094.5357261193
"29088","Dominican Republic","Afghanistan",12009.0110140536
"29089","Dominican Republic","China",11757.5540518044
"29090","Dominican Republic","India",12892.706023946
"29091","Dominican Republic","Myanmar",14535.9366475635
"29092","Dominican Republic","Nepal",13690.288632944
"29093","Dominican Republic","Bhutan",14293.1133018172
"29094","Dominican Republic","Bangladesh",14399.248341726
"29095","Dominican Republic","Thailand",15476.8422057826
"29096","Dominican Republic","Laos",15286.051293828
"29097","Dominican Republic","Vietnam",15259.8651720842
"29098","Dominican Republic","North Korea",12722.0939151518
"29099","Dominican Republic","Hungary",8117.09191688622
"29100","Dominican Republic","Czechoslovakia",7789.19650257563
"29101","Dominican Republic","Poland",7877.68874378703
"29102","Dominican Republic","South Korea",13216.8836543264
"29103","Dominican Republic","Lake Pasvikelv",8343.55202274769
"29104","Dominican Republic","Bulgaria",8665.89336232631
"29105","Dominican Republic","Yugoslavia",7941.71352431772
"29106","Dominican Republic","Greece",8602.59117845931
"29107","Dominican Republic","Albania",8472.45604231731
"29108","Dominican Republic","Austria",7615.76018688977
"29109","Dominican Republic","Lacul Greaca",8948.69654343539
"29110","Dominican Republic","Germany",7345.70462337789
"29111","Dominican Republic","Luxembourg",7327.59781819595
"29112","Dominican Republic","Belgium",7093.98707752398
"29113","Dominican Republic","Liechtenstein",7613.26281420238
"29114","Dominican Republic","Portugal",6077.32616246383
"29115","Dominican Republic","Spain",6133.36647697253
"29116","Dominican Republic","Andorra",7005.18950441988
"29117","Dominican Republic","Monaco",7479.10046350708
"29118","Dominican Republic","Norway",7305.90541121648
"29119","Dominican Republic","Finland",8009.36361000771
"29120","Dominican Republic","Sweden",7640.48192473599
"29121","Dominican Republic","Egypt",9276.26988762005
"29122","Dominican Republic","Libya",7867.76653338164
"29123","Dominican Republic","Sudan",9586.31486044759
"29124","Dominican Republic","Chad",8577.39806197528
"29125","Dominican Republic","Tunisia",7609.65843333578
"29126","Dominican Republic","Algeria",6137.57840405746
"29127","Dominican Republic","Mali",5993.80694618749
"29128","Dominican Republic","Mauritania",5381.7344916764
"29129","Dominican Republic","Morocco",5701.21730268752
"29130","Dominican Republic","Western Sahara",5367.00882513608
"29131","Dominican Republic","Senegal",5433.63191482702
"29132","Dominican Republic","Gambia",5553.63676134202
"29133","Dominican Republic","Guinea-Bissau",5625.65031806256
"29134","Dominican Republic","Guinea",5816.94581352501
"29135","Dominican Republic","Ivory Coast",6541.63413298091
"29136","Dominican Republic","Liberia",6284.03066360184
"29137","Dominican Republic","Sierra Leone",6025.45747392821
"29138","Dominican Republic","Ghana",7071.91307308384
"29139","Dominican Republic","Burkina Faso",6777.36483942051
"29140","Dominican Republic","Niger",7282.66260979371
"29141","Dominican Republic","Benin",7467.11320364802
"29142","Dominican Republic","Togo",7351.3853836172
"29143","Dominican Republic","Nigeria",7738.14420986308
"29144","Dominican Republic","Cameroon",8468.91385122523
"29145","Dominican Republic","Central African Republic",9067.44353561757
"29146","Dominican Republic","Zaire",9232.07482626556
"29147","Dominican Republic","Congo",9061.73258998912
"29148","Dominican Republic","Gabon",8684.59286013896
"29149","Dominican Republic","Uganda",10867.566028612
"29150","Dominican Republic","Rwanda",10893.7419308806
"29151","Dominican Republic","Zambia",10504.5852765129
"29152","Dominican Republic","Angola",9254.24508918704
"29153","Dominican Republic","Burundi",10893.7419308806
"29154","Dominican Republic","Namibia",9617.56748514734
"29155","Dominican Republic","Botswana",10580.6219746212
"29156","Dominican Republic","Mozambique",11416.994720728
"29157","Dominican Republic","Swaziland",11797.5898904877
"29158","Dominican Republic","Zimbabwe",10996.1396069227
"29159","Dominican Republic","Malawi",11554.3119944635
"29160","Dominican Republic","Tanzania",11015.3727369761
"29161","Dominican Republic","Kenya",11168.4756260421
"29162","Dominican Republic","Somalia",11816.7790228183
"29163","Dominican Republic","Djibouti",11699.9291176428
"29164","Dominican Republic","Syria",10065.7410659068
"29165","Dominican Republic","Lebanon",10131.9176375631
"29166","Dominican Republic","Jordan",10188.5976190176
"29167","Dominican Republic","Israel",10106.6900101487
"29168","Dominican Republic","Gaza Strip",10097.7894853982
"29169","Dominican Republic","Saudi Arabia",10247.1840888511
"29170","Dominican Republic","Yemen",11559.8295994015
